actual,Orginal_text,predicted,explanation,is_valid_json
3,"I went in yesterday for happy hour to have a birthday drink. I had the house margarita for $5.75. Actually I had two! They were good. I think I disappointed the bartender when I question him why his $7.25 Margarita he was pushing was supposedly so awesome. He claimed Cruz a local Tequila was the reason. I argued just because it's local doesn't make it good. LOL. 

The house Rita stands up alone, as a good traditional Rita on the rocks. Don't buy the hype, as I saw half the crowd not question it and accept the pricier one on special as the way to go. 

The place was busy. They were also hosting a MBA networking mixer just off the main bar. In addition to discounted beer at happy hour they also offered free food! I thought those days were gone but they kept a steady supply of warm chips, salsa, veggie tray, cold pinwheel wraps and one or two hot Mexican items (mini chimis, and bean & cheese nachos) coming. I was going to order a half price appetizer as part of my happy hour, but heck I went for the free food and was just fine. 

My sampling of the appetizers makes me wonder how good the menu was, so I peeked at it. It looks pretty basic but tasty. I think everything was $12 or less on the dinner menu. According to the sign outside lunch starts at $5.99.  It may be commercialized Mexican food but it's a step up from some places like Taco Bell and Baja Express for certain.

The staff seemed competent and to work rather well together. Even though it was busy the staff was calm and quick to serve, which is a good thing. They seem to recognize some customers as regular patrons which was also nice. 

The woman's room off the bar was fresh and clean in this madness as was the bar and all areas I could see. 

I think I will be back. I think I could even become a fan of the place over time. It seems to have a good mix of people and an impressive straight male clientele, worth another look.",4,"The reviewer had a generally positive experience with the bar's happy hour specials, food options, and staff. They found the house margarita to be good and the free appetizers to be a highlight. While the reviewer did critique the bartender's hype for the pricier margarita, they seem to appreciate the value and friendliness of the establishment.",True
3,"I always said that my last meal on earth would consist of the AZ88 Chicken Sandwich and a dirty martini.  That was until I went there again the other night after a couple year hiatus.  The magic, was gone.  I was so disappointed and sad that it wasn't as memorable as I previously remember.  I will go back and try something else because I didn't have a bad experience and never have.

I recently sat at the bar and had 2 different bartenders.  Both were great and entertaining.  And, it doesn't help that they poured a strong and delicious drink.  Get a martini!!",3,"The reviewer had high expectations due to a past experience, but was disappointed by the current state of the AZ88 Chicken Sandwich. However, they had a positive experience at the bar with great bartenders and strong drinks, which saved the evening.",True
3,"This was the perfect place for the family after a day at the resort.  The food was good, especially the barbeque chicken.  The kids menu was wonderful.  My only complaint was that the server really could not answer questions about the menu.",4,"Positive experience, good food, and great for families. One minor complaint about the server's knowledge of the menu.",True
3,"Their food isn't bad, it's pretty hard to mess up gyros, rice, salad, and fries.  When it comes to this type of food it really comes down to preference.  For me, I didn't care for this place.  I like crispy fries, their fries are soggy.  I like Beef & Lamb gyros, theirs are Beef only.  I like a mixed green salad with light onion, they serve a shredded romaine salad with heavy onion.  Their prices are fair, portions large, and service friendly, it's just not for me.  They did have a lot of sandwiches and burgers that looked good, if that's your thing.",3,"A generous serving size and fair pricing are appreciated, but the reviewer's specific preferences (crispy fries, mix green salad, and beef & lamb gyros) weren't met.",True
3,"Wow, what a busy place. We came here while visiting Scottsdale. We are always up for a good breakfast and it seemed that this was the appropriate restaurant to try. 

This place reminded us a bit of a great small pancake house in Anaheim, CA called the Original Pancake House. It is much bigger and modern, so it lacks charm, but the food is better than standard faire. With that said, the creativity is good in their menu selection, but poorly executed. I had the banana french toast and was a bit disappointed. The banana bread used was fine, but too dense for french toast. It hardly had any egg coating to truly classify it as french toast. 

They serve huge slices of raisin toast, but bigger is not necessarily better. Very dry and not flavorful. 

Eggs were fine, and the service was good. I would come here before going to IHOP, but I would seek a different small hole in the wall breakfast joint before rushing back here. Avoid the Sunday brunch hour patrons, unless you're prepared to wait an hour or so. Enjoy.",3,"The restaurant has a modern and large atmosphere, but lacks charm. The food shows creativity in the menu selection, but the execution is poor, with specific examples of unfulfilled expectations in the banana french toast and raisin toast. Service was good, and eggs were fine.",True
3,"I had heard they were spiced just right but for me it was too salty of a burger.  It was also expensive considering a I had a burger, hot dog, fries and a shake.  Not a favorite but wouldn't mind coming again.",3,"The reviewer found the burger too salty and overpriced, indicating an average experience, but notes they wouldn't mind returning, suggesting a neutral to slightly positive disposition.",True
3,"A buddy of mine takes me to this place for dinner, usually, and once for breakfast. It's an interesting place. As others have noted, be prepared to wait a while for service and don't be afraid to go get your waiter if you're feeling abandoned. Also, there may be a wait for a table, and the environment is loud, so be prepared to shout a bit if it's busy. 

They have beer-tasting on certain nights. I did not partake, but my Dad (who was visiting AZ) did. The food varies in quality (or perhaps just varies in quality of recipe?). My Orange Table friend and I shared a 'special' pork chop dish, and that was pretty blah. However, I highly recommend their grilled cheese sandwich on some sort of yummy bread (the lower end cheese sandwich ~ I have yet to try the fancy one). 

As for breakfast, I don't recall it being particularly spectacular, but I think it was better than your average diner breakfast. I may have to go back to try again... The flavored iced coffee seems very evil and full of calories, but it is really quite good. That did stand out!

Orange Table is recommended if you want a place to chill and chat with your friends. Just try to find out what others are eating so that you pick something good from the menu. : )",3,"The reviewer had mixed experiences with service, food quality, and overall expedition. While they recommend the grilled cheese sandwich and flavored iced coffee, they found other dishes unimpressive. The environment is also described as loud.",True
3,"I remember when this place first opened.  I was very excited since it seemed so ""humbling"".

I came here for lunch and thought this place actually looks ""okay"" at best.  Chicken Sandwich was excellent.  The bread was toasty and crunchy, while the Chicken and toppings were warm and buttery!  However, the soup can improve.  They only gave to you 2 options so I guess I had a 50/50 chance of getting the good one!  

The place was loud and popping!  Not sure what to make of it since they had wine racks and wine, but then teeny hot pink tank tops hanging from the wines.  Is this supposed to make me want to drink more wine or should I buy a shirt for my GF?  Though I don't think anyone would appreciate a shirt that says PIE.  

Service was good, I guess.  Our waiter was very nice and helpful, but he seemed flustered with a smile.  He didn't do anything wrong by any means except he was going about 100 more miles than I was.  - Enjoy",4,"The reviewer had a mostly positive experience, mentioning an excellent chicken sandwich and good service, but had some mixed feelings about the atmosphere and limited soup options.",True
3,We finally visited the new restaurant 3 1/2 years after the Richardson's fire. It is quite amazing how similar the new Richardson's looks and feels like the former landmark restaurant. Their service is great. We ordered a pizza and salad. I should have known better to order a pizza from a New Mexico style restaurant... roasted tomato sauce with New Mexico sausage and mozzarella. It brought back memories of conversations with my Papa debating whether Prego or Ragu was the better canned tomato sauce.,3,"The reviewer expresses moderate satisfaction with the restaurant's service and decor, but is slightly disappointed with the pizza, which is a unique adaptation of a New Mexico style. The tone is lighthearted and nostalgic, indicating a decent but not exceptional experience.",True
3,"Just like the other yogurt places for selection.

Good news they had a vegan type for those of you who care. To be honest i ended up getting that one. I am not vegan by any means, but i do love a more icy texture and less/no creaminess when i have a cold dessert. 

one negative is they are poorly staffed. Busy sunday afternoon and only one kid working there. felt bad for the poor guy. But i didn't feel bad for too long after as i mentioned to him that the mochi was bad and didn't really taste like it. He said ""yeah it's not the normal rainbow kind, but this is what i call the albino mochi""... i tried not to laugh at that comment, but yeah, normal is his ""albino"" mochi...anyways don't get the mochi here...something is soo off about it. I can't put my finger on it. It's like an oopsie child  between a marshmallow and ""albino"" mochi. LOL",3,"The reviewer had mixed feelings about their experience, mentioning a positive selection of yogurts and a specific texture preference. However, they were put off by the poor staffing and particularly the mochi, which they found unappetizing and likened to a poorly made treat.",True
3,"Don't get me wrong, White Chocolate Grill is good and definitely a place I will go back to, but there is something that just doesn't click. Everything tastes good and the service is fast and efficient but it is more of a relaxed dinner that a meal you get excited about. I can't say for everyone I really don't like waiting a half hour for a table. Call me impatient I don't care,  I really do not think many restaurants deserve that title even on a Friday night. I do love that they have an entire menu for gluten free diners. It's so hard to find gluten free in restaurants don't even mention an entire menu! I was impressed! I ended up splitting artichokes with parmesan (ask for no bread crumbs) with my mom and got myself a chicken caesar. Both were decent. We did end up ordering a gluten free chocolate soufflé (make sure to specify that you want it gluten free because they had a normal version as well) which was amazing and I would definitely go there just for that. Overall a good family weeknight restaurant that is that is above average meal. Definitely a place to go if you have celiacs or are gluten intolerant.",3,"A good, but not exciting restaurant with some pleasant surprises, particularly for gluten-free diners.",True
3,"I'm gonna have to hide this review from my girlfriend who is from Wisconsin and a big Brewer fan. To be honest, this is my least favorite stadium to go to because of its location and just overall mediocre atmosphere. It has an outfield grass area, but it is kinda boring. Maryvale is a no frills ballpark, so if you are going to a Spring Training game to actually watch some baseball, this is the stadium for you. If you want to go for the game, the scene and overall experience, I'd recommend a stadium in Scottsdale. For what it's worth, a friend of mine says this is his favorite Spring Training stadium, but frankly I think he feels that way since it was the one stadium he actually played in while in college. I personally like to go to a game and then head over to some bars or restaurants, but at this stadium I check out the game and then get the hell outta there!",2,"The reviewer mentions several negative aspects, including the location, atmosphere, and lack of excitement, while recommending it only for baseball enthusiasts and comparing it unfavorably to other stadiums in the area.",True
3,"Place is OK, I'm just not a big fan of what they have to offer! It's funny reading some of the complaints! People get a grip! Food is good, place is a cafe style, so your service is really up to you! Cookies are really good, my wife enjoys their sandwiches.",3,"The reviewer mentions some positive aspects, such as good food and good cookies. However, they express some negative sentiments, like not being a fan of the place and subtle criticism towards customers that are overly complaining.",True
3,"tip: if ordering in the drive thru - either there is no speaker system or it's out of order - when the person wearing an apron walks up to the side of the menu and stares into your car that means ""Hi, can I take your order"" There was a few seconds of awkward silence and wondering WTH this person was looking in the car for before we figured out she was there to take our order :)

Since moving to the west valley from southern CA we've been itchin' to find a replacement for Alberto's or Taco San Pedro. Humberto's reminds me of awesome hole in the wall type Mexican food, but unfortunately still leaves something to be desired.

With that said here's info on what we had:
If you're from So Cal and have had Northgate's shrimp ceviche Humberto's comes awfully close.  Verdict - Ceviche - good.
Cheese quesadilla - cheesy - did the job
Nachos - good

If you've been out late partying it up and need to satisfy the munchies monster Humberto's should do.",3,"Neutral review with mixed opinions, rating them 3 out of 5. The reviewer praised the ceviche, cheese quesadilla, and nachos, but had a somewhat negative tone in the beginning and mentioned that Humberto's still leaves something to be desired.",True
3,"The food here is good. It's not outstanding, or anything to write home about, but it IS tasty.  

The whole making a tortilla in front of your eyes seems a little kitch-y to me, but so what? Everyone has to have a marketing ploy.

I've eaten in, and taken out, and the burrito quality is about the same.  Personally, I like Chipotle better, as I like the dressing on their veggie salad.

My one beef (amusing, since I only get the beans) is that they were a little too light handed with everything. I got hardly any guacamole or sour cream, and that is really what helps to make a delicious tasty burrito of goodness in my eyes.

Will I go back? Certainly, if it's on my way and I'm hungry. Will I choose to seek it out? Probably not.",3,"The reviewer found the food to be good but not outstanding, with some flaws in portion sizing, but would still return if convenient.",True
3,"Very run-of-the-mill, solid, nothing-exciting-or-surprising type of place. It's the kind of restaurant that's not your first choice, but when all your other options are closed, or too far, or too crowded, you come to Village Tavern and you end up not being disappointed.

I was there today and had the $3 mimosas with the crab-cakes benedict. The potatoes that accompany the eggs are way too mealy, but the eggs themselves and the sauce are spot-on. Wished the crab-cake had a bit more flavor.

Bread service is by request only, which I really like.

Our hostess and our server were polite and efficient. 

Overall, a good place to bring mom and dad to on a lazy Sunday afternoon.",3,"Reviewer found the experience solid, but unremarkable, with a few minor complaints about the dish, and praised the staff.",True
3,"RIP

I drive by here every day but looked over and saw the place dark inside and the signage ripped down. They never did quite recover from the roof collapse thing. Was the only Vietnamese place by my work, now sadly, there are none. They should have offered Banh Mi for lunch. Woulda-coulda-shoulda.",1,"The reviewer expresses disappointment and sadness due to the business's decline and eventual closure, with a sense of 'what could have been'.",True
3,"Jason B. and I decided to try this place on Saturday night. I looked at the menu online and though the food sounded really interesting.

We started with the Artichoke Croquettes, and the Calamari as well. We were disappointed in the Artichoke Croquettes, you get 4 half Artichokes fried with alternating Marinara and this white sauce. The only thing that was good about this dish was the white sauce, which we used to dip the Calamari in. The Calamari was your average calamari, nothing special! 

I ordered a the 19th Street Burger, which was cooked perfectly and came with a spicy sauce, not sure if the sauce was for the Onion Rings, but it was great of the Burger.

Not sure I will be rushing back to the Armadillo Grill, but I wouldn't say no to going back again!",3,"Mixed experience with some enjoyable aspects such as the white sauce and the burger, but also some disappointments, like the Artichoke Croquettes and the Calamari.",True
3,"a bit too sweet (sweeter than Yogurtland and Red Mango), but liked the skinny mango and blueberry flavors, excellent spread of toppings (incl. green tea mochi) and great quality fruit. perfect stop-in on Mill.",4,"Nice flavors, good toppings, and high quality fruit, but it's too sweet which is a drawback.",True
3,"Even though I am officially in my 30s, I look like I'm still in college, which made me feel slightly less uncomfortable when I walked into The Clubhouse. Yes, it is near ASU, and yes, it is an all-age venue, so I should have expected that the club would be filled with 18-20 somethings. But just because I look 21, doesn't mean that my internal reality made me feel a little out-of-place. But, I was like, whateva!

It is somewhat of a dive bar trying to be a club but failing miserably. Like a nerd trying to be punk or a cheerleader trying to be emo -- it somehow didn't work for me. It felt like I was in someone's basement turned rocker's haven. Black walls, haphazard decor, and one sole stinky quasi-couch that looked like it had been salvaged from some dump. 

The stage was at the front of the club, and the bar in the middle dissected the under-21 crowd from the over-21 boozers. Unfortunately, if you wanted to drink, you had to stay on the over-21 side of the bar. That sucked because you barely had a view of the stage. WTF?!  Shouldn't the paying lushes get a better view than the youngsters who only paid to get in the club? Stupid. I have to say, though, the sound system was a helluva lot better than some of the other small music venues I've been to.  That's a plus.  

Finally, this last annoyance will definitely show my age, but having to stand the entire time I was there was horrible. My feet hurt, dammit! And, I just wanted to sit down! But, I'll suck it up the next time because there are some great bands that play here, and for me, great music can make any situation better.",2,"The reviewer expresses disappointment and frustration with the venue's layout, decor, and restrictions, but acknowledges the good sound system and great music. Their overall experience was marred by discomfort, lack of seating, and perceived unfairness, leading to a mediocre rating.",True
3,"Overall I liked this place and glad it is in the neighborhood.  The carne asada burrito was good and the ceviche was pretty tasty.  However, it seems that this is about all there is to the menu.  

I was not a fan of the set-up of the restaurant.  It was way too crowded - yes it was lunch, but the flow could have been a lot better.  Overall, I will return when in the mood for carne asada.  Hopefully the kinks will get worked out over time and until then I look forward to supporting a local restaurant.",3,"The reviewer had a generally positive experience with likeable food and staff appreciation, but was turned off by menu limitations, restaurant setup, and crowded conditions on their visit.",True
3,"The sales people here are very knowledgable and helpful. They are also very friendly and great with reccomendations.

I know it is a comic store but I only went there for DnD books/suppliments and ocassional Anime.

I am pretty sure their Anime is bootleged, but due to how cheap it is and the fact that you usually can't find it anywhere else I don't care. They often come in complete sets for like 30 bucks which is great for a whole series. I have had problems watching them on PS2/Xbox sometimes but due to the price I keep coming back. 

Now then if it weren't for this next part they would have a 4 star.

They no longer sell DnD books, or Dice sets which breaks my heart. They always had the best selection when it came to dice and I haven't been able to find another place that carries more than 5-6 at a time.

Out of all the Atomic Comics I have been to I like this one the most, the people there are always fun and inviting I can't stress that enough.",3,"The reviewer praises the sales staff for their knowledge, friendliness, and recommendations, but deducts stars for the store not carrying DnD books and dice sets, a significant disappointment to the reviewer.",True
3,Nice place...Need more restaurants..! Pretty huge airport...so long walks..!,3,"The reviewer mentions a positive aspect ('Nice place'), but also some negative aspects ('Need more restaurants' and 'so long walks'), which suggests an average rating.",True
3,"The last three times I have been here, the hostesses have been so incredibly rude I have to update and ding them a star. The last time was the last straw and we just left turned around and left.
Yes, you work at a popular property. That does not entitle you to be rude and nasty. It's weird as it seems to limited just to the front of the house. The waitstaff is usually great, food is great, and cocktails are top notch.
Whoever is running this place, its time for a sit down with your girls in the front.",2,"Rude hostesses had a significant impact on the reviewer's experience, but otherwise the food, drinks, and waitstaff were great.",True
3,"This is the first Springhill Suites that I've stayed at.  Service was good.  Hotel was clean.  Room was acceptable.  Big enough to work in, nothing special.   Fitness Room was small but that was fine as I was the only one using it.  The breakfast on par for what you would receive when you stay at a hotel.  They could use better coffee.

Very nice hotel to stay at if you have business at the convention center.",4,"The reviewer praises the cleanliness of the hotel and the service, but notes that the room was only ""acceptable"" and the fitness room was small. They also mention that the breakfast was standard hotel quality, but the coffee could be improved. Overall, it seems like the reviewer was pleased with their stay, but had some minor complaints.",True
3,"I'll check this place out, despite the whinings of a few.",5,"Despite some negative comments, the reviewer seems optimistic and open-minded, suggesting they are willing to look beyond the criticism and try the place out.",True
3,"Meh.  Met up with a few friends here and sat on the patio on a Saturday night around 8.  There are no heaters, which would be ok if it was a nice fall day or a summer night, but i was a bit cold towards the end.  There is indoor seating as well so this shouldn't be a deal breaker.  I ordered a few nice glasses of red, one pinot noir and one petite syrah.  I ordered the tuna salad and the bf ordered the grilled cheese.  It was just ok, and so was the service.  Our plates sat on the table for over 20 minutes after we were finished before they were cleared. Cute place, good music, not a huge variety on the menu, just salads and sandwiches.  I would likely go to humble pie next door next time while in the area which is how we spotted The Main Ingredient in the first place!",2,"The reviewer was moderately dissatisfied with their experience, citing issues with the temperature on the patio, mediocre food, and lackluster service. However, they found the location and ambiance to be ""cute"" and mention a nearby alternative that they might prefer.",True
3,"I've lived near Old Town Scottsdale for years and in all that time I've never really taken to the streets by foot, aside from a weekly visit to the Farmers Market. At first glance you ask yourself how many Indian jewelry shops can the area possibly sustain? Well the answer is, the turquoise market in Old Town seems to be doing quite well. So it was on a recent exploration trip that we happened upon David's Hamburger's and Mexican Food. So for me the idea of killer burger and tasty Mexican good is a match made in heaven, were talking major food groups here. 

Tucked between 2 galleries, David's is a blink and you'll miss it kind of place, very unassuming and humble. Inside you won't be wowed by the interior design but what they do have is functional and comfortable. With TV's at both ends of the hall like space, you'll be entertained by performance videos of 50's era rock 'n roll. 

I usually don't write much about soda pop, well never, but in this case the Cherry Coke ($1.95) was kind of special. When you order a Coke you can ask them to add a number of different flavorings from lemon and vanilla to chocolate and of course cherry. David's version is wonderfully fizzy and cuts through the richness of the upcoming meal. 

Of all the ways Mexican style meat is prepared, the grilled taste of beef is my all time favorite. If you enjoy this as much as I do then Id suggest the Carne Asada Nachos ($8.59). A massive pile of crunchy tortilla chips is covered in grilled beef strips, melted cheese, guacamole, sour cream and pico de gallo. While basic, I ate most of them myself leaving my partner to scraping the cheese off of the plate. If you'd like salsa on your chips, be sure to ask them to bring you bowls of green and red salsa. 

Now who doesn't like a big juicy hamburger? David's doesn't disappoint with David's Single ($5.99), say that 2 times fast. A 1/3lb patty topped with the usual suspects, then dressed with David's creamy sauce which to me was a thick version of Thousand Isle dressing, adding a layer of tangy goodness. Along side you have your choice of fries or you can choose to upgrade ($.99) to a mix of large deep fried onion rings and golden French fries. For dipping I a side of David's sauce did the trick in lieu of ketchup. 

The Patty Melt ($7.25) is classic diner food. We're talking thick ground beef patty, melted cheese and grilled onions on your choice of grilled sourdough or rye bread. The wholesome grease from the beef patty and grilled onions is absorbed into the bread creating a creamy like texture, for me this is what a patty melt is all about. Of course the Guacamole Burger ($6.25) with its pepper jack cheese, bacon and guacamole is the marriage of Mexican and American influence. 

If you're an early riser, David's also serves breakfast like Bacon Pancakes ($6.75) and Coconut Waffles ($6.25). Someone please pass the syrup. My only question, where is the breakfast burrito?",4,"The reviewer had a very positive experience with David's Hamburgers and Mexican Food, mentioning multiple tasty and large food options, a welcoming atmosphere, and nice touches like unique flavorings in their soda pop. The only criticism mentioned was the lack of a breakfast burrito option.",True
3,"Sauce has grown on me... particularly this location since this is the one I frequently end up at for a quick lunch or casual dinner spot near home.

I typically order chopped salads at lunch.  The chopped turkey & feta salad is what I had today.  I had them add asparagus, which was a great call if I may say so myself!  The large salad and fresh roll is the perfect lunch... fresh, filling, healthy enough, and pretty inexpensive when it comes to designer salads around town.  I also like the spinach, pancetta & goat cheese and the veggie & aged parmesan salads.  

My husband eats at Sauce often as well... he goes for a salad or sandwich.  Last time we were there together, he had the salami, turkey, prosciutto & mozzarella panini.  I had a bite and was pleasantly surprised! It had a nice balance of thin sliced meat, cheese, lettuce, tomato, and tangy red wine vinegar in between two perfectly grilled pieces of bread.  The thin crust pizzas are pretty decent also.  Depending on your appetite, sharing a pizza and a salad with your companion can work out to be a satisfactory meal... 

What I like about Sauce the most? Fast, friendly, and efficient service in a clean and casual environment.  The moderate pricing is also a big plus in my book... especially in this economy.",5,"The reviewer is highly satisfied with the food quality, freshness, pricing, and service at Sauce, praising its quick, friendly, and efficient service, as well as its casual and clean environment.",True
3,"I met up with a few ladies here for drinks a few weeks back at the suggestion of someone else. We didn't end up playing pool, just enjoyed our drinks at the bar before moving over to a table. We were definitely over dressed and probably out of place, but it was a chill place to let loose. Drinks were okay, food was nothing outstanding, prices were to be expected.",3,"Neutral review with mixed comments about the atmosphere, food, and prices, but the reviewer seems to have had a generally pleasant experience",True
3,"We received a Netflix subscription from our daughter for Christmas along with a Roku box. We have the streaming stuff. The video and audio quality is very good (almost as good as a dvd).
However---many of the things we would like to see are on DVD only and that would DOUBLE the monthly cost of Netflix (UNACCEPTABLE).
Many of the streaming programs are FREE on Crackle and Hulu (not to be confused with HuluPlus which charges).
Overall, it is OK but I'm not sure that we will spend the $96/year when our gift subscription is over since a lot of this content is out there for free.",2,"The reviewer praises the video and audio quality, but is deterred by the lack of DVD availability, the overlap with free streaming services, and the perceived value for money.",True
3,"Went for lunch again with my wife and SIL yesterday.  Was pretty disappointed and they are losing a Star each of the last two times.  We ordered four entrees --  A combo Nam Yeung Noodle salad (I forgot the Korean name), Pork Tonkatsu, Seafood Tofu Soup, and a dinner portion of Kalbi.  We got there at 2:00 pm and we were immediately told that they plan to close at 2:30 pm even though their lunch hours are until 3:00 PM -- WTF??  So we ordered quickly.  Within a minute the tonkatsu order came out and it was cold; probably premade or something, and the meat used was very, very thin (again) so it was very dry.  The Seafood tofu soup and buckwheat noodle salad were OK.  The order of kalbi came out last, but not on a sizzling, cast iron plate, so the onions on the bottom were raw and not ""grilled and caramelized"".  

Don't know what is going on here, but each time we go, it seems that they are slowly going downhill.  So we have decided to look for another restaurant option for Korean food in our area.

Sorry for this seemingly negative update, but I want all yelpers to know of my opinions and observations.  We used to be big fans of this place.",2,"Disappointing experience with cold pre-made Tonkatsu, thin and dry meat, and poor presentation. Deteriorating standards and changes to food preparation methods led to a negative experience.",True
3,"Wanted Thai food near Chandler tonight but realized few are open on Sundays. Here's how the morning's research played out:

1. Great reviews for Thai Rama on Yelp but no hours of operation. Strike one.
2. Look for hours on restaurant's web site. Strike two. 
3. Call restaurant. No voicemail greeting after 34 rings. Strike three looking.
4. Discover Facebook page, which despite having just 85 fans does include hours of operation, as well as some nice feedback from patrons.
5. Will try Thai Rama tonight with unfairly high expectations. Hope the food is worth all the effort it took to get the most basic information.",2,"The reviewer's experience was marred by frustration in researching hours, and they express realistic, but low expectations, and a hint of annoyance, which is typical of a 2-star review.",True
4,"I have been to the particular location many times.  Except for the wait, we have always had a good experience. I just love that deep dish pizza. I am sure it is on slice away from stopping my heart, but not here for the health food.",4,"The reviewer has consistently had a good experience at the location, indicating a positive overall sentiment, despite mentioning a wait, which might be a drawback but doesn't seem to be a major issue.",True
4,"Kind of cold, otherwise your typical Paradise Bakery. Delicious chicken Caesar salads.",4,"Reviewer mentions the food is good but has an issue with the temperature, otherwise they mention it's typical of the bakery, implying it's good overall.",True
4,The Chorizo gravy can be habit forming.,5,"High praise implied with ""habit forming"", suggesting excellent quality and addictive flavor.",True
4,"Love Oregano's :) 

The 45 minute wait for deep dish pizza does not bother me much because I know I am going to get it just the way I like it. Lots of pepperoni and easy sauce. The BBQ wings are so good. They are crispy, hot, and bathed in sauce. Service at Oregano's has never failed me. In Tucson, AZ and in Phoenix, AZ service is great :)",5,"Reviewer mentions a long wait was outweighed by the quality of their experience, with praise for the pizza and wings, and especially the service.",True
4,"Like every other Trader Joe's, this one also has a wide variety of products, extremely nice and helpful staff, and provides a great overall grocery shopping experience.  I'll echo what someone below me said - their cilantro jalapeno hummus is the bomb, you have to try it!  

One frustration is that I can never seem to find any handmade flour tortillas.  Only handmade wheat tortillas...and anyone who has ever had Joe's handmade flour tortillas know that they are phenomenal for grocery stores!  

Pick up some wine on your way out!  There's always new ones to try out.",5,"The reviewer mentions a positive overall experience with a wide variety of products, nice and helpful staff, and great service. They also specifically highlight a popular product (hummus) and a minor drawback (lack of flour tortillas), indicating a high satisfaction level overall.",True
4,"Went here for lunch a couple weeks back and told myself I would write a review...i completely forgot! :( But today I drove by it and it reminded me to write a review. 

First thing is...Value.....You get a ton of food....for basically nothing....they have daily specials that are always good but their burritos that can stuff a horse are like 3$....Be warned however that they dont tell you this....so when you order a burrito and 3 tacos because you think it cant be much food due to the low price......you'll know. 

I got a burrito with pork and it was delicious...too many beans for me but thats easily correctable next time....by time I got half way...I knew there was no way I was getting to taste the ""famous fish tacos"" if I kept going. So I stopped with the burrito and moved on to the fish tacos....yum...they were very good....I still prefer the burritos..but as a lighter meal you can do the tacos and be very full and very happy. Again...beans were a bit much but Ill just ask for light beans next time. 

They also make these flavored lemonade slushis there that are pretty tasty. 

All in all a very friendly place with friendly owners who live up to the name of the place and they make great food for VERY affordable prices. 

When I was there they were Cash Only...I dont know if that has changed...but bring cash just in case.",5,"The reviewer was extremely satisfied with their experience, praising the abundance of food, affordable prices, friendly staff, and delicious meals. The only minor complaints were the excessive beans in some dishes, but this is easily correctable.",True
4,"freaking huge portions. the sandwiches are super yummy. the french toast, covered in bananas, and that crumbly sugary delicouisness is to die for...and you might unless you jog 10 miles afterwards. but the real treat is the desert counter...oh my god, even to just look at it is an honor. good bang for the buck.",5,"The reviewer loves the food, especially the sandwiches and dessert counter, and mentions a huge portion size, but also regrets eating too much, implying some negative impact on their health.",True
4,"Thanks to Yelp I was able to read they charge extra for the gas before freaking out on the people at the fron on my way out. 

The staff was extreemly helpful and even told me there was one open spot close to the front. They were there ready to pick me up before I had my trunk open. The ride was smooth and direct. 

As long as the car is there when I return this place rocks!",5,"The reviewer praised the helpful staff, smooth and direct ride, and preventative addressing of a potential issue, indicating a very positive experience.",True
4,"FOOD: I tried the T-Rex (meat lovers pizza), and it was scrumptious. The Thai Peanut Sauce Pizza was a little weird, yet still tasty in its own way, and I could only handle one slice before growing tired of peanut sauce.  The Buffalo Chicken Wing Pizza was also pretty good. The highlight of the menu was the beer. The Elsie's Irish Cream, a milk stout, was one of the best stouts I've had (better than the Left Hand Stout). It had a strong coffee flavor but in a good way (I don't drink coffee). The Orange Blossom (mandarin orange hefeweizen) was the best Hefeweizen I've ever had, and I generally don't like Hefeweizens. The orange flavor definitely made that drink more than tolerable. I tried several other beers from Papago's own brewery, and the rest seemed  good. They have dozens of bottled beers in the fridges along the walls. But I never got a chance to try any of them. 

PRICE: Around $5 per beer on tap. Personal pizzas were $9 and large pizzas that could feed 2-3 people were $18. Appetizers were around $5. 

ATMOSPHERE: Pretty neat place. Funny statues, tvs, darts and all wooden furniture. Drawbacks are very small tables, uncomfortable chairs, odd layout, and almost too loud at times. 

SERVICE: The place seemed a little understaffed at times. We would be helped my a couple employees throughout the night as one would have to run behind the bar to make drinks or clean. All the servers were very nice and patient, but seemed to be a little overwhelmed and, thus, forgot to bring me a drink I ordered. 

SKINNY: Papago Brewing Company Inc has its pros and cons, but overall its a good place. I would definitely go there for the beer, while the pizza is good but nothing to rant about. Some may disagree with me, but I still prefer Tempe's own Four Peaks. I feel Four Peaks' food is better, better seating, and the beers are just as good as Papago's flavors. Don't let this comparison discourage you! Papago's is still a good place to drink and eat.",4,"A good place to drink and eat, with highlights such as the beer selection and tasty pizzas, despite some drawbacks with the service and atmosphere.",True
4,"love their food, great for lunch and breakfast....

the service is a little hit or miss but they always keep your coffee cup full-you will almost always have to ask for extra milk-but whatever.

Love having the breakfast sandwich or their pancakes-my favorite ones are no longer on the menu though :( they had apples, sour cream and honey over them SO GOOD!

Not a place for breakfast cocktails though, so don't anticipate a good bloody mary.   their sandwiches are amazing, I've had several and have never been disappointed. 

Despite the shoty service it's a great spot for breakfast or lunch so definitely give it a try.",4,"The reviewer enjoys the food, particularly the breakfast items, but mentions inconsistent service and limited breakfast cocktails. However, they consider it a great spot despite some flaws, indicating a high rating despite some negatives.",True
4,"Mmmmmm...why did I wait so long to try this????  Unbelievable pizza!!!!!!!!!!  I would give 5 stars, bjt the service was...well, not great.  Its ok, we all have off days.  We'll be back!!!!",4,"The reviewer highly praises the pizza, but deducts a star due to subpar service, which they attribute to a one-time 'off day'.",True
