actual,Orginal_text,predicted,explanation,is_valid_json
3,"went back to the cork and experienced the fall menu. i am afraid that my second experience was not sa good as my first. the service was great,the resturant beautiful,but the food did not make me say yum yum with each bite like my first visit. 3 of us had the rabitt risoto and none of us really liked it. the scollops were great the fig salad was ok but the duck was so over done it was like power and way too salty. the creme brule came it was about 3/4 a cup portion $6.00 that was rediculuslly too small of a desert for $6.00 get real CORK i am afraid this will be my last visit. there are too many choices . Like Roy's Hawian Fusion Cusiene , Roy's is more cosistent and flavorable and mor reasanablly priced sorry CORK",2,"Disappointing second visit due to poor food quality, particularly the overcooked duck and small portions, outweighing good service and ambiance.",True
3,"The person before me reviewed Phoenix Greyhound Park as a Flea Market. I....will be reviewing the Greyhound Park in Dog Race form. 

We came here during 4th of July night, after many drinks and BBQ-ing and swimming at my relatives home. Prior to leaving to come here, it sounded like a good idea - I was comparing the dog races to the Del Mar horse races in San Diego in my head.

But, during the drive, I started feeling wary. This is Arizona, and they're racing dogs in 110 degree heat? What is the constant tugging at my heartstrings? This guilt isn't working for me. 

The track is outdoor, while the patrons betting on these beautiful animals sit indoor in stadium seating, behind huge glass windows, watching giddily while drinking beer and eating snack bar-type foods. Admission is free. 

They do keep the dogs indoor before racing them. I decided I'd relent and bet on a race, then immediately felt like an asshole when they brought the dogs around for the camera and I saw them dressed in numbered garb and muzzles. I lost, but I didn't bet for the rest of the races we stayed for, it just didn't feel right.

Everyone else had a good time, though, especially the winners. 

How can I get so excited about the horse races but not the dog races? I'm a walking contradiction.",2,"The reviewer's positive attention towards the patrons' experience and the free admission is overshadowed by their moral discomfort and guilt towards the dog racing, leading to a mediocre rating of 2 stars.",True
3,"The last three times I have been here, the hostesses have been so incredibly rude I have to update and ding them a star. The last time was the last straw and we just left turned around and left.
Yes, you work at a popular property. That does not entitle you to be rude and nasty. It's weird as it seems to limited just to the front of the house. The waitstaff is usually great, food is great, and cocktails are top notch.
Whoever is running this place, its time for a sit down with your girls in the front.",3,"Poor customer service from hostesses, but good food, cocktails, and service from waitstaff.",True
3,"Alright, I'm not really sure I can give this place a fair assessment based on food.  I came here last week and ordered the Lox and Bagels.  So the plate came out to me and it consisted of Bagel (I'm going to go on a limb and say they are not made in house) cream cheese, a pre-made product, Lox, a pre-made product (although damn good Lox) capers, pre-made product, sliced tomatoes, and sliced red onions.  So basically all they had to do is toast my bagel, and slice the onion and tomato and then just plate.  Nothing revolutionary here.  So this is why I cant really give Tryst a fair assessment.  I would have to go back and actually order something that was cooked.  It was a cute little place and has a lot of potential considering where it is located.  I have to go back again and update this review.",3,"The reviewer encountered a disappointing experience with pre-made or unremarkable dishes, which made it difficult to give a fair assessment. They mention the potential of the place and willingness to revisit, indicating a mediocre rating.",True
3,"Came for dinner with a friend with the $2 off coupon. The service was attentive, friendly, and overall excellent. The english conversation is less than stellar but the fact they took off $2 from both of our meals more than makes up for it. Still a little pricey for two gals with small appetites but not bad. Pani poori, naan, mango lassi, hot chai tea, tikka masala, paneer makani, lamb curry, and many other options available. I would avoid the gross spaghetti noodle option and awkward as it sounds mango flavored other fruit custard.  Overall a good experience. My favorite part is that the separators still have bears from when it was a black bear diner!",4,"The reviewer had a positive experience with excellent service, decent food options, and a fun historical aspect. However, they found some issues with the communication (english conversation) and the pricing. Despite these minor issues, the reviewer enjoyed their visit and would recommend it, indicating 4 out of 5 stars.",True
3,"Beautiful Casino. I'm into architect. Yet, if you are a slot machine gambler for the fun of it or not. This may not be a place I would dump my hard earnings into even if it where just for fun. I was out her with my Uncle and although I didn't play. He was having a good time playing 2.5 hours straight. Yet, as I followed in from one slot to another after spending a lot of his money down the drain. I noticed that not only did he not get any winnings, but no one around was winning either during the entire time he played. Really?!?! Not only was he in the hole, but many others. Very ODD that I noticed this. Also, no one was working the floor asking anyone if they'd like a drink. Perhaps, I may be used to how Vegas does it?

I'm curious for other feedback from other attendees at this place. Have you had any winnings? 

We initially came out her for the Vietnamese Concert and Show. I would provide a rating for that, yet it's not a regular performance at this Casino. So I will refrain.",2,"The reviewer had a neutral experience with some concerns, citing a lack of winnings for themselves and others, and a lack of attentive customer service. They also compared the casino unfavorably to their expected experience in Vegas.",True
3,"The hubs and I stroll through the indoor market when we are down at the farmer's market on the weekends.  They seem to have a good assortment of items, though the prices are quite high.  But I'm willing to give them the benefit of the doubt because they are a local business.  

One morning we were at the farmer's market and decided to grab something for breakfast - its never a good idea to shop hungry :).  I got in line for coffee while the hubs ordered breakfast.  The coffee is fabulous!  I like my food simple - so when the hubs came back with an egg and cheese I wasn't looking for anything fancy (eggs, cheese, maybe a little butter, salt and pepper on some sort of bread product).  I quickly found out that this was some sort of a hipster egg and cheese. Lettuce on an egg and cheese?  Who does that?  There were also tomatoes, mustard and assorted spices.  I'm willing to admit that maybe its just me and my underdeveloped ""simple"" palette.  So if you are a hipster and you're hankering for an egg and cheese - this is your place. Regardless, be sure to get a cup of coffee, its awesome!",4,"The reviewer mentions that the coffee is 'fabulous' and the prices seem high but tolerable due to the local business aspect. However, they express confusion and disappointment with the over- accessorized egg and cheese dish, suggesting that the reviewer has a lower star rating due to the food quality, despite enjoying the coffee.",True
3,As much as you don't want to like Wally World...it is what it is...crazy!!,2,"The reviewer expresses a negative tone but acknowledges the destination's reality, indicating an average experience.",True
3,"It is a cute little restaurant, has a nice wine list.  I ordered the Linguine with clam Sauce, and a glass of pino.  Personally i think the food is actually pretty good, nice northern italian.  But the service was just ok.",4,"Good food, especially Italian dishes, but somewhat average service overall.",True
3,"I have only had their pizza once, to go. It was ok but nothing to write home about.;... would try again but will be more skepitcal....",2,"The reviewer found the pizza to be just okay, with no notable standout features, but is willing to give it another try, indicating a mediocre experience.",True
3,"I really want to gives this Sprout's location 4 stars but over the past few months when I get a deli sandwich the bread has bean stale 1 out of 3 times I'm there so I can't do it. If this Sprout's can consistently not give me stale bread I'd be happy.

On to the rest of the store....
Sprout's is a great farmer's market with a great selection of produce as well as great meats, seafood and cheeses.",4,"The reviewer is somewhat dissatisfied with the quality of bread, specifically the lack of consistency in freshness, but is generally very happy with the overall selection and quality of other products, indicating a high rating. However, the issue with stale bread slightly pulls the rating down.",True
3,"I met up with a few ladies here for drinks a few weeks back at the suggestion of someone else. We didn't end up playing pool, just enjoyed our drinks at the bar before moving over to a table. We were definitely over dressed and probably out of place, but it was a chill place to let loose. Drinks were okay, food was nothing outstanding, prices were to be expected.",4,"A casual and relaxed atmosphere, but the experience is somewhat middle-of-the-road overall with standard drinks and food, moderately priced.",True
3,"I would have given this a higher rating except for the prices.  Ok - in this economy, I am lucky to be able to eat out at all.  However, $11 for their smallest sandwich and two small sides and a drink ($1.99 each!!) is a little pricey especially if you have a family to feed.  They should consider making it a buffet since they charge buffet prices or giving you a little more for you money.

But, yes, the food is good.",3,"The reviewer is relatively pleased with the food, but is heavily dissatisfied with the high prices, which would typically warrant a lower rating. However, they mention a positive tone when discussing the food quality, which slightly improves the rating to 3 out of 5.",True
3,"Cibo is a really adorable place, but I can't say that I think it is extraordinary.  The atmosphere and ambiance is totally five star, but too much goes wrong after that to give it an overall five star.  

Food stuff:  I've been twice and both times I liked it, but it wasn't love.  We got the bruscetta plate and I wasn't really thrilled.  The traditional tomato one was the most solid choice, the bean one was strange and soggy and I don't eat pig so I can't comment on the third one (though everyone else seemed to enjoy it). The pizzas are pretty decent except that they lay out the toppings in a weird way, for example, if you order the vegetarian rosa pizza, if you like zucchini, it is all chopped up on two slices and so on.  It doesn't really make sense to top a pizza in such a way, to me.  I prefer draft beer over bottled beer, and all they offer is bottled.  I did enjoy a couple glasses of the Rossi Cabernet Sauvignon which was a solid wine choice.

Service:  The host/ess was a pleasant person, and the time quoted was less than we actually had to wait so that rocked.  While waiting, we attempted to get a drink.  The bartender was cool about getting our drinks in a timely manner despite the fact that it was busy.  Our actual server was super attentive at first and then lost for a good chunk of time as well.  Too hit or miss.  

Cibo is an adorable spot with awesome ambiance but it isn't quite that awesome when it comes to food and service.",3,"Although the reviewer praises the atmosphere and ambiance, they criticize the food and service, stating that too much goes wrong, including soggy bean bruschetta, poorly laid out pizza toppings, and inconsistent service. Despite some positive comments, the reviewer concludes that Cibo is not 'that awesome'.",True
3,"Solid. We hit up the happy hour which features 50% off booze and tacos for $1.50. I had the duck, shrimp, and cochinita pibil (pork). They were tinier than most street-style tacos I've had (and boy howdy, have I eaten a lot of those from Cali to NY) and  even a little soggy. The duck was my least favorite as it had a rubbery taste and texture. The shrimp was A-OK but for my money, the cochinita was really where it's at with his super-porkey deliciousness. We also split the queso fundido (rich with cream cheesey chunks, whaaaat???). It was way tasty but it could probably double for spackle in a pinch. The most successful item of the night was the churros with goat cheese caramel. Between my 3 buddies and myself, we made quick work of that dish. Each of us had their house margarita which was strong (just like I like it), but I'm not entirely sure I'd order that drink for non-happy hour prices. One of the big drawbacks, however, was that our server was really rushed and we had a hard time getting his attention. 

On the whole, I think I'd be back to try some other items. The chicken mole torta looked really appealing. Be forewarned though, it IS a spendy joint. Expect to pay $15 - $20 for most entrees. On a post-grad shoestring budget, it is certainly a splurge. We did love the mural outback and the groovy art inside.",3,"Mixed experience with some standout dishes, but also some negative notes, including rubbery duck and a rushed server. Prices are also on the spendy side.",True
3,"A no frills hole in the wall hamburger joint.  The burger is cooked to order, delicious, and the perfect mix of juicy and slightly greasy so you know you're eating the real deal.  The fixin' bar is an interesting concept which I like since I can pile on as many goodies as I like.  The bar gets a little messy at times, but eh, who cares.

The burgers are not the cheapest, but then again if you wanted cheap you'd go to a dollar menu, no?  Its worth the line, and fighting some of the students from across the street (Phoenix College) for a bite at Hamburger Works!",4,"The reviewer enjoys the delicious and juicy burgers, the fixin' bar, and the quality over price. The only drawbacks mentioned are the messy bar and high price.",True
3,"Set in a restored 1913 bungalow, Cibo (pronounced ""CHEE-boh"") has hardwood floors, exposed brick, a stained-glass panel and a fireplace to set the mood while revitalizing the downtown Phoenix area with beautiful salads, antipasto, artisanal pizzas and housemade fresh pasta.
    I flew in for business on a Wednesday night. My friends picked me up and they decided to take me to Cibo. 
   Right off the bat, I was impressed with the ambiance this place exudes. Every corner of this place is romantic. Great for small parties, or just two. 
   We were seated outside at a table for four. The server was very well versed with the wine list, and the menu. She right away offered some appetizer ideas, and wine parings. All good offerings. We decided on a bottle of Vipra rossa. It was over all a good wine, and went well with dinner. Also we ordered the 3 Pair Buschetta. This little gem was awesome. It came to our table on a cutting board type platter. Three little buschetta slices each having a different topping. First was grape tomatoes and basil, the second had cannelini beans, and the third had prosciutto crudo and mozzarella. Ah Mazz ING. 
    Being that I wasnt feeling super adventurous on the meal, I just ordered the Diavola pizza for one. Average pizza I'd have to say, was not very inventive. Good presentation though.
   Service was a five.",4,"The reviewer was impressed with the ambiance and had a great experience with the service, ordering appetizers and wine, and enjoying the Buschetta. However, they felt the pizza was average and not inventive.",True
3,"Came for a friend's birthday and really was not that impressed. First of all, it took us a while to find parking as this place only has street parking and a few spots in back. On Saturday if you are there before 7pm, all alcohol was 1/2 off and some appetizers were on special. We ate dinner there and the menu was very limited. The food was okay, but our burgers were over cooked. The service was slow and it took us a while to get our check. I'd go to hang out again and have a few drinks, but I wouldn't suggest making this your regular hang out.",2,"The reviewer was disappointed with their experience, citing issues with parking, limited menu, overcooked food, and slow service. However, they might consider returning for casual drinks, hence a mediocre rating of 2 out of 5.",True
3,"First I want to thank Hula for saving my date night.  We headed out for Postino Central for their wine and bruchetta special on a Tuesday and were disappointed to find out there was an hour wait.   So we headed up central looking for an alternative. I saw Hula and remembered I've wanted to try it for while, so that's where we ended up.  I started with a blood orange martini and sweet potato fries.  The martini was awesome, but I have to say the fries had potential, but they weren't crispy.  For dinner I had the Jamaican jerk tofu.  It was pretty flavorful and the corn cakes and plantains that came with it were a nice addition.   The meal was good, the service was great and the overall ambiance was chill yet urbane.  It wasn't the best place I've ever been, but I'll definitely go back. I love that there are several vegetarian options to choose from, so I'm eager to see how the other entrees turn out with tofu.",4,"The reviewer had a generally positive experience, mentioning a good meal, great service, and a pleasant atmosphere. The only drawbacks were underwhelming sweet potato fries and not being the best place they've ever been. Overall, they were 'eager to see how the other entrees turn out with tofu' which suggests a willingness to return.",True
3,"So Weekends are usually hubbys choice and he decided on Rock Bottom.

I don't mind coming here, I really like their Mac and Cheese.
You can get it with or without chicken.........years ago the chicken was this really thin shaved peppered chicken and I thought it was awful so I have since always ordered without chicken.

However today Hubby chose the mac and chicken and I was surprised that now they use real chunks of shredded chicken breast!! YAY! 
What and improvement!! It was really good! (see pics)
. 

I got  the Turkey Bacon Cobb sandwich minus bacon =Layers of juicy oven-roasted turkey breast on grilled sourdough bread with sweet peppered bacon, sliced avocado, roasted tomatoes, sprouts and mixed greens. Topped with rosemary dressing and Bleu cheese crumbles (see pics)

It was better  than I expected, they forgot to put avocado on it though and
the bread was really really good and for being grilled it wasnt over saturated with grease.

The onion rings could have been crispier but were OK.

Lame waitress today she was new but whatever...she sucked!!",4,"The reviewer was pleased with their recent visit, enjoying their mac and cheese with chunky chicken, and the turkey bacon cobb sandwich was better than expected, despite some minor issues with service and the onion rings. Overall, a positive experience with some room for improvement.",True
3,"Very run-of-the-mill, solid, nothing-exciting-or-surprising type of place. It's the kind of restaurant that's not your first choice, but when all your other options are closed, or too far, or too crowded, you come to Village Tavern and you end up not being disappointed.

I was there today and had the $3 mimosas with the crab-cakes benedict. The potatoes that accompany the eggs are way too mealy, but the eggs themselves and the sauce are spot-on. Wished the crab-cake had a bit more flavor.

Bread service is by request only, which I really like.

Our hostess and our server were polite and efficient. 

Overall, a good place to bring mom and dad to on a lazy Sunday afternoon.",3,"A solid, unremarkable restaurant that meets expectations, with some good and some mediocre dishes, and friendly service.",True
3,"We have been to this location to buy gear prior to the Fiesta Bowl.  Yes, things are way overpriced, but that is the premium one pays for licensed merchandise.  One nice thing is that they had a buy one, get one half off deal.  Was nice for our large crew.  Nice selection of NFL, NBA and MLB gear.  Friendly staff, good location.  If you feel the need to buy licensed sports gear when you are in the area, worth the trip.",4,"The reviewer mentions a buy one, get one half off deal, friendly staff, and a good location, which are positive points, but also notes overpriced licensed merchandise, which is a negative. However, the reviewer still recommends the location for buying sports gear, so the overall tone is somewhat positive, suggesting 4 out of 5 stars.",True
3,"I have to say I was slightly surprised when I went to the State Fair this year. Now I wouldn't go as far as saying I was impressed and it's a must for families or friends. My sister and I won free tickets to the fair and reserved seats for The Band Perry Concert off the radio and thought that was a good enough excuse to head that way. We got their around 5:30pm and it was relatively easy to find a somewhat secure parking spot (for $10). 

We went on a Wednesday so I imagine it wasn't as crowded as a weekend tournament, but this day happened to be a day where you could get in free if you bought three canned food items to donate to St. Mary's Food Bank. Good way to save on admission. I think I would be a little irked if I had to pay $10.00 to get in on top of cost for game/ride tickets and food and everything else. The other nice thing about going on a Wednesday is most of the games and rides are half the # of tickets or 4 tickets per game/ride (not all of them but the majority). 

Lines were short and you didn't have to wait much for anything. They sell some pretty strange fair food - I mean I can't even imagine eating fried butter, but I did have a fried Reese's Peanut Butter Cup which was pretty good. 

We went around 7:00 into the Veteran's Memorial Coliseum and it was easy to enter and pretty full once we got inside. We got moved to seats closer than our original section. This is a one time adventure for me and I am glad we went but the fact that it was pretty much free is what made it appealing.",3,"The reviewer found the experience average, with some positives like short lines and decent food, but was disappointed with the high prices for admission and attractions. They found the event to be worth attending because it was free, but wouldn't go out of their way to recommend it or visit again in the future.",True
3,"I have to say i avoid this store as much as i can. I have lived in this same neighborhood for 15 years,so i have had to go to this store many times over the years. They just never understand Customer service at this location.  It is very close to where i live but, i would rather drive a little further for fresh and Easy. However, i this night i thought i would just stop here for a quick shopping experience.                                                           My boyfriend was really sick and i wanted to take him some fresh Chicken soup that they make and sell here. So here i am at 6:45 at night on a weekday. One cashier is open ,yes only one in a store that size!!!   Mind you the store is packed.  The line is all the way down the frozen food isle.   There are 4 registers where you can check your self out / But, no one is there to help them( all 4 busy)..    And it is winter in molasasville. So slow. I am sorry and don't want to sound like i am above it all,but i do not have time to waste like this.                                                                         This is not a one time  experience either. This is one of the biggest reasons i hate going to this store. I have been to other Safeways around the valley that are not like this.   The one on 7th Street for instance. They never behave this way.   Sorry to say i will continue to avoid this shop!!",1,"The reviewer had a poor experience with customer service, long wait times, and slow checkout process, which has been a repeated issue for them.",True
3,They serve alot of food.,3,"The reviewer's comment suggests that the restaurant serves a generous amount of food, but lacks specifics about the quality, taste, or their overall experience, warranting an average rating of 3 stars.",True
3,"When I'm on vacation, I try to go to restaurants I try to avoid chains because what's the point?  I want to eat local eats.  As I walked in, I realized I've been to the one in Long Beach, CA though the menu was completely different. Or perhaps it was the late night menu but it was decidely more ""Southwestern.""  Ah well, it had been several years and it was quite late at night so it didn't matter at this point.

I ordered the green pork tostada which the waiter assured me was very small and the hot wings. The tostada was huge. What a liar (yes, I called him that to his face). 

I ate a couple of bites and finished the wings. I would have the tostada cold and congeal-y in the morning before flying out. Surprisingly, the flavors were locked in this way and acceptable as a 5-minute scarf fest. 

Oh, and my vodka tonic was very good.  Not bad and I kind of dug our picnic style bench high top table.",4,"The reviewer had a mixed experience, with some positive comments about the food (especially the hot wings), the drink, and the unique table setting. However, they were frustrated by the waiter's inaccuracy and the serving size of the tostada. Overall, the experience was mostly positive, which suggests a 4-star review.",True
3,"The owner of Vermont Sandwich Co. just contacted me and offered to make right what happened to me during my last visit.  Nice gesture but I had to decline.  I didn't write what I did for a handout but I'm giving this place one more star for the offer.

Vermont Sandwich Co is very highly rated.  For the owner to try to make right by one negative commenter among a multitude of positive, says something about the owner's integrity.

I think a return visit to Vermont Sandwich Co. may be in order...",5,Review reflects positively on the owner's integrity and responsiveness to customer concerns,True
3,"Pomeroy's and I have a really ass backwards relationship. 

Typically, the purpose a bar serves me is to quench a thirst brought on by numerous factors, the most typical one being the uncanny excitement I have for making poor (but fun) decisions. Because of this, the purpose I serve bars is not only the obviously fiscal nature of the relationship, but I often serve as the harbinger of good times.

So here's the problem with P-roy's.

I never want to come here. Ever. This is the place I END UP at and it's typically the result of somebody else's negative circumstance that I don't really want to deal with (friend meltdown, death, crashed vehicles), and I almost always have to leave a place I like to come here. I know, weird, right? But I've been here more times than I can shake a stick at, and while I am usually the omen of good times to come, I always know that if I am on my way to Pomeroy's, not only will I be saving copious amounts of cashola, I also always end up having a blast and not doing something stupid. 

So the role reversal always sends me for a loop, and the bathroom always smells like fresh poop, but I can't help kinda liking it.",3,"The reviewer has a complex and somewhat dysfunctional relationship with the bar, but seems to have a good time despite the awkward circumstances and unpleasant bathroom conditions.",True
3,"So I ventured in here today for a quick nosy hoping to see what was on sale. I figured nothing in these economic times could be TOO expensive...They had a lot of their items FULL PRICE much to my disdain, but I was pleasantly surprised to find a large bin on throw pillows for 75% I personally was in need for some and bought some super cute ones for $6.00 each originally $35.00 yeah great deal!!! So I was a happy camper...I even found two that matched that weren't damaged SCORE...

They were setting up for Christmas so it was a little jumbled, but they had some cute Halloween stuff out but it was weird half the stuff was marked down and half wasn't, it was so confusing I just passed. I don't like the guessing game, either mark down the season or don't KWIM?

All in all though a typical Pier One except for how disjointed everything was it was hard to find things, and they just don't have the cute sets of furniture like they used to :(",3,"A decent experience with some good deals, but some areas of improvement such as disorganization, inconsistent pricing, and limited furniture options.",True
4,"Great place for cheap drinks! 
Everybody knows each other and you can becom part of the Playa family quick :)
Sharen ( the owner ) is very friendly and nice and she will remember your name and what you drink after one visit.

Great place to watch games !",5,"The reviewer is very satisfied with their experience, mentioning cheap drinks, friendly staff, and a welcoming atmosphere. They also mention that they can quickly become part of the community, which suggests a strong sense of belonging.",True
4,"Bianco is a great place to go for a reasonably priced dinner with good ambiance and solid rendition of Mexican food.  
Yup, there are holes-in-the-wall tacquerias with tastier food.  But Bianco is spot-on in terms of  overall concept with good service and modern furnishing. Puts this on a repeat list.",4,"Reasonably priced, good ambiance, solid Mexican food, and good service make Bianco a recommended option, albeit with some minor drawbacks like not having the best tasting food.",True
4,"i've been a mojo fan since... well, since mojo first became mojo. when yogurtology opened right up the street from my house, i arched a skeptical brow and decided to give the mojo-wannabe a try. 

*long sigh*

my newfound love of yogurtology has me feeling a little guilty, as if i've replaced an old love with a new one. such is life, i suppose.

the facts:

yogurtology has a wide range of excellent flavors of frozen yogurt that seem to rotate daily. i've seen chocolate mint, oreo, cupcake batter, red velvet, chocolate peanut butter, mango, blackberry, oatmeal cookie and vanilla bean, to name a few. each and every one delish. they also seem to always have at least one non-dairy option available...

the toppings are plentiful and varied. choose from fresh fruit, chopped candy bars, m&ms, nuts, baklava, brownies, truffles, cheesecake, sprinkles galore, ginormous marshmallows and gummy candy... i've never seen so many topping options in one place.

staff are very friendly and attentive. a little TOO attentive for my taste, but hey, i'm the kind of person who likes to be left alone unless i ask for help...overall, they rock!

loyalty punch-card? you betcha. so eat and eat and eat and score yourself some free yogurtology before starting the tasty process all over again.

lick a spoon and feed your grin.

lola",5,"The reviewer is extremely satisfied with Yogurtology, mentioning 'delish' flavors, plenty of topping options, friendly staff, and a loyalty punch-card program. The tone is enthusiastic and encouraging, indicating a perfect 5-star review.",True
4,"I stumbled in here craving breakfast because it was very close to the airport and very close to the Aloft hotel I was staying at.  Yes, I am a tourist and yes, I am from a part of the US where cowboys are not common, so walking into a place full of country western paraphanalia made me smile.  The service was good, the food was delicious, and I walked out with a few good photos.  The coffee was a tad bit weak, but I'm a starbucks bold drinker, so I don't hold it against them.",5,"The reviewer had a positive experience with good service, delicious food, and the novelty of the country western decoration. The only minor complaint was the coffee, but it's not a significant enough issue to detract from their overall satisfaction.",True
4,"I LOVE IKEA

I really don't understand how or why some people just hate this place, but for me it's the only nice way to interiorly design on the cheap.",5,"The reviewer enthusiastically endorses IKEA, highlighting its affordable prices and expressing confusion at negative opinions.",True
4,"When I left this place the bartender threw her fist up in the air and told me to go take on the world. How cool is that?

I was impressed by how clean it was inside.  Plus they have craft beer on tap for $3.  Need I say more?",5,"The reviewer was extremely impressed, mentioning that the bartender's enthusiastic response and the cleanliness of the venue were notable, as well as the affordable craft beer option.",True
4,"I'm a sucker for popcorn, so when I saw a ""now open"" banner along with the ""My Popcorn Kitchen"" sign today, my car swerved around the parking lot and grabbed a spot right in front.  I swear, it was out of my control!

It turns out, today was the first day this adorable little popcorn/candy shop was open... so lucky me, I get FTR (first to review)!

Kim Brush, the owner, was front and center, and welcomed me as I walked in.  She also had a team of people working there that I assume were all training.  They were friendly although it was obvious that I was one of the first customers, so it took longer than necessary to package up my small bag of kettle corn.  The customer before me appeared to have been waiting awhile on her large bag of Puppy Chow (which looked pretty amazing).  The kettle corn I ordered was just the right balance of sweet and salty.  I had to dig deep to exercise my self-control and not demolish the entire bag in one sitting!

I took a menu to go as well, and now as I look at it, I can't wait to go back to try more of the unique gourmet popcorn flavors.  Not only do they have the basics (Buttery and Low Salt), but they have all kinds of savory flavors including several different cheeses, Dill Pickle, Salt & Vinegar, and Southwest Jalapeno.  If you're more of a Caramel person, they've got you covered as well, and of course there are a rainbow of Fruity Delights and Decadent Chocolate flavors too!  Popcorn Bags come in all sizes from Mini to Party and range in price from $1 to $149.95.  You can also order tins, boxes, and/or pots of popcorn and this place ships anywhere in the U.S.A.

Congrats on your Grand Opening, My Popcorn Kitchen.  Let the popcorn parties begin!",5,"The reviewer is extremely satisfied with their experience at the newly opened ""My Popcorn Kitchen"", praising the owner's enthusiasm, the taste of their kettle corn, and the variety of unique gourmet popcorn flavors offered. They even consider the initial wait time acceptable due to it being the first day of operation.",True
4,"I frequent this location before work quite a bit since I start work right around the normal dinner time. Always clean, friendly, and good food. They have real silverware and ""real"" plastic plates! Lol.",5,"The reviewer has had positive experiences with cleanliness, friendly staff, and good food, indicating high satisfaction with the establishment.",True
4,"I used to work near here and we got take out a lot. 

My favorites: spinach enchiladas, green corn tamale, chicken mini chimis ( they come with a green chile cream cheese dip, OMG). 

I loved their tex mex spin, not authentic Mexican, mind you, but tasty. 

I can't speak to the service, I rarely went in to pick up, even... I'm one of those crafty people who can get others to do that, lol. 

I liked it though.",4,"The reviewer enjoyed the food, especially the spinach enchiladas and green corn tamale, and appreciated the unique Tex-Mex twist, but didn't comment on the service.",True
4,"Upon our overnight stay at Econolodge a few blocks down, the live lit sign along side of the street attracted me to try this restaurant.  I remember the menu vaguely, however did not forget the amazing breakfast special the other half and I ordered.  $6 for a plate of thick cut bacon, 2 eggs made your way, hash browns, and toast (white/wheat/rye, etc.)  Customer service was great, the hostess and waitress made us feel very comfortable!",5,"Excellent service, reasonable price, and impressive breakfast special.",True
4,"If you're in the neighborhood, it's not full of skivers having a session. Service was friendly and ample. Food was good. Exactly the pub we needed to find. A chat with a local Barney, the jig my daughter ripped into was heart felt, live music, and a boxty that tastes like my dad made it.",5,"Overall positive experience with friendly service, good food, and additional bonuses like live music and a memorable interaction with a local.",True
4,"This is a very good Chinese restaurant, we have gone there for years. I am shocked by the bad reviews and would suggest you ignore them, this is good Chinese food!",5,"Generally positive tone, longest positive review is consistent indicator of high rating, ignored negative comments",True
4,This location is clean and efficient.  Our waitress was awesome and had our order in and food out VERY quickly.  The food is all fantastic and of good quality.,5,"The reviewer had a very positive experience with their clean and efficient location, friendly and efficient waitress, and high-quality food, suggesting a perfect score of 5 stars.",True
4,"I don't quite get it. Am I naive, not part of the ""in"" crowd or not tipping the right people? Our experience at Masto's started off a little rocky, but wound up being okay. 

We arrived 15 minutes early for our 6:00 PM reservation Sunday evening, no problem because the place is dead, right? Not so fast! We get taken to the worst table in the farthest corner of the restaurant while passing by 80% of the tables that are empty. Luckily we noticed right away the table would be a good fit for 12 people not a party of two which we were. They graciously reseated us at a small table for two which was much better.

Now, after that you may think, why'd this guy give them four stars. Well they redeemed themselves a little later. My partner ordered an ice tea which they were temporarily out of. How does that happen by the way? Out of Ice Tea? But I digress, they wound up bringing him a complimentary Ice Tea once they had brewed a new batch.

I guess you probably want to know about the food. I started with the Beefsteak Tomato and Onion appetizer which was excellent, my partner loved his loved his French Onion Soup. We both had the Bone-In Kansas City Strip his was a little undercooked and mine was just perfect. We shared the Au Gratin Potatoes and Creamed Spinach...both were excellent.

We'll give it another try sometime when we're in the mood for steak so hopefully we can have a Five-Star experience.",4,"The reviewer had a mixed experience with a rocky start, but the restaurant redeemed itself with attentive service and good food, despite some minor issues. They are willing to give it another try for a 5-star experience.",True
4,"Oh lawd!!!

So, I'm a relative nevercomer to this cuisine. Like most people, I hear 'Szechuan' and I think 'just spicy Panda Express food'. Meh. I couldn't have been more wrong.

I was in Atlanta with a friend, and he took me to a place that specialized in Szechuan cuisine. I had my first experience with Szechuan peppercorns there, and I was hooked. All I can say is, if you haven't already tried authentic Szechuan cuisine, then you owe it to yourself to give this place a shot. And if you HAVE, then you already know what I'm tombout and you probably already eat here all the time any damned ways. 

Enough other reviews have touted the wonders of that amazing spice, the Szechuan peppercorn, so I'll let their words be the guiding lights of wisdom for that. What I'm gonna tell you is- I travel all over this great nation of ours, and this place delivers the goods, in the way that I want them. The food is inexpensive, it's reliable tasty, and it's exactly what it's supposed to be. Other people have complained about the service, and to that, all I can say is:  ""get over it"". It is what it is, and I haven't had any problems here. Their food is exactly what it should be, it tastes exactly like it's supposed to, and I love it.

Still keeping an eye out for one of these Asian girl + white guy couples, though...",5,"The reviewer is extremely enthusiastic about the restaurant, mentioning that they were wrong about Szechuan cuisine and describing the food as ""inexpensive"", ""reliable and tasty"". They also acknowledge potential service issues but seem not to care. The tone is lighthearted and sarcastic, suggesting a top rating.",True
